timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759767203324,298,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767203345,312,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,312,0,0
1759767203411,283,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767203387,300,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767203388,291,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767203421,284,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767203501,289,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767203309,496,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,496,0,188
1759767203640,280,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767203698,498,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,498,0,180
1759767203855,341,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,341,0,0
1759767203935,279,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767204041,277,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767204040,289,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767204105,273,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,273,0,0
1759767204091,304,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,304,0,0
1759767204147,274,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767204141,290,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767204139,296,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767204141,301,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767204309,299,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767204323,286,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767204347,305,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,892,312,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767204411,278,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767204387,302,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767204388,296,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767204422,291,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767204501,285,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767204642,281,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,281,0,0
1759767204698,296,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767204856,303,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,303,0,0
1759767204935,275,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,892,312,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767205038,280,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767205042,291,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767205104,284,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767205091,299,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767205145,290,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767205141,295,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767205141,301,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767205140,309,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,309,0,0
1759767205323,288,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767205309,305,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,902,311,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767205347,300,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767205388,279,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767205387,288,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767205411,285,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767205421,287,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767205503,288,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767205640,277,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767205698,301,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767205855,299,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767205934,278,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767206040,277,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767206041,294,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767206105,277,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767206091,293,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767206147,288,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767206141,299,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767206142,303,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,303,0,0
1759767206140,313,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,313,0,0
1759767206310,300,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767206346,311,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,311,0,0
1759767206389,281,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,281,0,0
1759767206388,293,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767206411,282,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,282,0,0
1759767206422,300,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,910,312,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767206324,423,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,423,0,133
1759767206501,283,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767206643,279,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767206697,299,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767206855,310,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,310,0,0
1759767206934,278,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767207040,276,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767207043,292,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767207093,300,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767207145,275,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767207141,284,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767207142,289,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767207140,307,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767207104,458,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,458,0,154
1759767207310,295,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767207323,288,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767207347,303,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,303,0,0
1759767207388,274,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767207388,290,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767207411,274,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,888,310,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767207424,283,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767207501,285,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767207640,283,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,905,316,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767207698,315,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,315,0,0
1759767207933,276,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767207857,352,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,352,0,0
1759767208041,295,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767208041,309,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,309,0,0
1759767208148,278,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767208140,289,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767208093,336,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,336,0,0
1759767208106,326,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,326,0,0
1759767208142,293,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767208140,307,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767208309,329,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,329,0,0
1759767208323,344,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,344,0,0
1759767208412,279,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767208387,301,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767208388,300,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767208345,343,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,343,0,0
1759767208423,293,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767208502,290,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767208641,287,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767208698,300,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767208856,302,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767208935,279,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767209040,279,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767209043,296,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767209094,304,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,304,0,0
1759767209107,306,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,306,0,0
1759767209147,279,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767209144,285,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,902,311,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767209141,291,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767209141,301,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767209310,296,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767209323,297,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767209390,285,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767209389,290,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767209411,276,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767209422,291,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767209346,383,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,383,0,102
1759767209501,289,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767209641,283,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767209701,297,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767209936,277,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767209858,453,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,453,0,153
1759767210039,277,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767210044,287,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767210091,296,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767210105,296,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767210148,270,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,270,0,0
1759767210141,285,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767210141,287,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767210140,298,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767210309,304,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,304,0,0
1759767210323,290,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767210346,278,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767210389,278,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767210389,290,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767210412,288,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,906,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767210422,292,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767210502,287,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767210642,292,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767210699,301,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767210858,305,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767210934,287,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767211040,282,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,282,0,0
1759767211042,297,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767211091,297,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767211107,307,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767211140,299,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767211144,295,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767211147,292,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767211144,295,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767211309,296,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767211323,287,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767211346,291,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767211389,286,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767211390,285,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767211425,286,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767211503,288,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,903,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767211413,432,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,904,311,20,20,https://fakestoreapi.com/auth/login,432,0,135
1759767211644,280,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767211699,297,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767211859,300,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767211934,277,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767212044,305,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767212039,310,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,310,0,0
1759767212091,300,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767212105,316,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,316,0,0
1759767212147,281,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,281,0,0
1759767212142,293,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767212144,298,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767212144,306,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,306,0,0
1759767212349,298,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767212309,339,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,339,0,0
1759767212324,353,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,353,0,0
1759767212389,288,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767212390,289,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767212412,294,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767212422,299,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767212501,290,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767212642,275,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767212698,296,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767212856,296,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767212935,295,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767213040,276,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767213042,300,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767213091,299,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767213109,299,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767213147,277,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767213142,286,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,905,310,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767213142,289,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767213141,305,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767213310,297,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,297,0,0
